documento_id;tipo_documento;area_direito;modelo_ou_peca_real;qualidade_clareza;qualidade_estrutura;risco;resumo;NOTA;RAG GOLD;RAG SILVER;RAG_GOLD;RAG_SILVER
MODELO DE ACÃßAÃÉO DE REPETICÃßAÃÉO DE INDEÃÅBITO - DANO MORAL.docx;peticao_inicial;consumidor;modelo;8;7;2;A√ß√£o de repeti√ß√£o de ind√©bito e danos morais devido √† cobran√ßa indevida e negativa√ß√£o do nome do autor.;56,25;NÃO;SIM;NÃO;SIM
388;peticao_inicial;civil;peca_real;8;7;2;A√ß√£o de declara√ß√£o de inexist√™ncia de d√©bito com pedido de indeniza√ß√£o por danos morais e materiais, devido √† inclus√£o indevida do nome da autora em cadastros de inadimplentes.;56,25;NÃO;SIM;NÃO;SIM
MODELO DE ACÃßAÃÉO DE INDENIZACÃßAÃÉO POR DANO MORAL.docx;peticao_inicial;civil;modelo;8;7;2;A√ß√£o de indeniza√ß√£o por dano moral devido a erro na emiss√£o de passagens rodovi√°rias, causando constrangimento e preju√≠zos √† autora, que √© portadora de necessidade especial.;56,25;NÃO;SIM;NÃO;SIM
2021;peticao_inicial;civil;peca_real;8;7;2;A√ß√£o de retifica√ß√£o de registro civil solicitando a corre√ß√£o do nome no registro de nascimento devido a erro no ato do registro.;56,25;NÃO;SIM;NÃO;SIM
MODELO DE ACÃßAÃÉO DE REPARACÃßAÃÉO DE DANOS MATERIAIS E MORAIS POR ATRASO DE VOO.docx;peticao_inicial;consumidor;modelo;8;7;2;A√ß√£o de repara√ß√£o de danos materiais e morais devido ao atraso de voo, com pedido de indeniza√ß√£o e cita√ß√£o da r√©.;56,25;NÃO;SIM;NÃO;SIM
[2022] ImpugnacÃßaÃÉo  a contestacÃßaÃÉo - NCPC.docx;contestacao;civil;peca_real;8;7;2;Impugna√ß√£o √† contesta√ß√£o em a√ß√£o de repeti√ß√£o de ind√©bito e indeniza√ß√£o por danos morais, alegando a aplica√ß√£o indevida de multa condominial.;56,25;NÃO;SIM;NÃO;SIM
MODELO DE ACÃßAÃÉO DE COBRANCÃßA - DPVAT.docx;peticao_inicial;civil;modelo;8;7;2;Modelo de a√ß√£o de cobran√ßa de seguro DPVAT, abordando a gratuidade de justi√ßa e a necessidade de ingresso judicial devido a irregularidades na via administrativa.;56,25;NÃO;SIM;NÃO;SIM
2021;peticao_inicial;civil;peca_real;8;7;2;A√ß√£o de retifica√ß√£o de registro civil para alterar o nome da genitora do requerente em documentos oficiais, fundamentada na Lei 6.015/73.;56,25;NÃO;SIM;NÃO;SIM
584;peticao_inicial;civil;modelo;8;7;2;Modelo de reconven√ß√£o em a√ß√£o de alimentos, abordando a contesta√ß√£o e pedido de tutela provis√≥ria de urg√™ncia, com argumenta√ß√£o sobre a situa√ß√£o financeira do r√©u e a necessidade de revis√£o do valor da pens√£o aliment√≠cia.;56,25;NÃO;SIM;NÃO;SIM
PeticÃßaÃÉo inicial - complemento do seguro DPVAT..docx;peticao_inicial;civil;peca_real;8;7;2;A√ß√£o de cobran√ßa de complemento de seguro DPVAT, com pedido de assist√™ncia judici√°ria gratuita e cita√ß√£o da r√© para pagamento da indeniza√ß√£o de R$ 13.500,00.;56,25;NÃO;SIM;NÃO;SIM
ContrarrazoÃÉes aos embargos de execucÃßaÃÉo em sede de Juizado Especial..docx;contestacao;civil;peca_real;8;7;2;Contrarraz√µes apresentadas em resposta a embargos √† execu√ß√£o, argumentando pela improced√™ncia dos pedidos e manuten√ß√£o da penhora dos bens.;56,25;NÃO;SIM;NÃO;SIM
4;peticao_inicial;administrativo;modelo;8;7;2;Modelo de A√ß√£o Civil P√∫blica proposta pelo Minist√©rio P√∫blico do Estado de Goi√°s, visando a implementa√ß√£o de pol√≠ticas p√∫blicas para a prote√ß√£o de crian√ßas e adolescentes, destacando a omiss√£o do Munic√≠pio em cumprir suas obriga√ß√µes legais.;56,25;NÃO;SIM;NÃO;SIM
49;recurso;civil;modelo;8;7;2;Modelo de raz√µes de apela√ß√£o em a√ß√£o de responsabilidade civil, abordando a improced√™ncia da senten√ßa e fundamentando o pedido de reforma.;56,25;NÃO;SIM;NÃO;SIM
PeticÃßaÃÉo inicial - indenizatoÃÅria - negativacÃßaÃÉo indevida..docx;peticao_inicial;civil;peca_real;8;7;2;A√ß√£o de indeniza√ß√£o por danos morais devido √† negativa√ß√£o indevida do nome do autor em √≥rg√£os de prote√ß√£o ao cr√©dito.;56,25;NÃO;SIM;NÃO;SIM
PeticÃßaÃÉo inicial - mandado de segurancÃßa - concurso puÃÅblico  -reprovacÃßaÃÉo exame psicoteÃÅcnico,.docx;peticao_inicial;administrativo;peca_real;8;7;2;A pe√ßa √© uma peti√ß√£o inicial de mandado de seguran√ßa visando a anula√ß√£o da exclus√£o de um candidato de concurso p√∫blico por reprova√ß√£o em exame psicot√©cnico, alegando ilegalidade e falta de motiva√ß√£o.;56,25;NÃO;SIM;NÃO;SIM
A√ß√£o de dissolu√ß√£o parcial de sociedade..docx;peticao_inicial;empresarial;peca_real;8;7;2;A√ß√£o de dissolu√ß√£o parcial de sociedade com apura√ß√£o de haveres, incluindo pedido de tutela provis√≥ria de urg√™ncia para proteger os interesses do autor.;56,25;NÃO;SIM;NÃO;SIM
52;peticao_inicial;consumidor;peca_real;8;7;2;A√ß√£o ordin√°ria de obriga√ß√£o de fazer com pedido liminar contra negativa de cobertura de procedimento cir√∫rgico por plano de sa√∫de, destacando abusividade contratual e direitos do consumidor.;56,25;NÃO;SIM;NÃO;SIM
Incidente de suspeicÃßaÃÉo por amizade de juiz - art 146..docx;peticao_inicial;civil;peca_real;8;7;2;A pe√ßa trata de um incidente de suspei√ß√£o contra um juiz, fundamentado em amizade com a parte adversa, solicitando que o magistrado se declare suspeito para conduzir o processo.;56,25;NÃO;SIM;NÃO;SIM
Embargos de DeclaracÃßaÃÉo de revel com arguicÃßaÃÉo de preliminares anterior aÃÄ sentencÃßa..docx;recurso;civil;peca_real;8;7;2;Embargos de declara√ß√£o opostos em face de senten√ßa, alegando omiss√£o e ilegitimidade passiva da locadora em a√ß√£o de danos decorrentes de acidente de tr√¢nsito.;56,25;NÃO;SIM;NÃO;SIM
3;recurso;civil;peca_real;8;7;2;Recurso especial interposto em raz√£o de decis√£o que reduziu indeniza√ß√£o por danos morais, buscando a majora√ß√£o do valor fixado pelo tribunal inferior.;56,25;NÃO;SIM;NÃO;SIM
PeticÃßaÃÉo inicial - modelo - monitoÃÅria - notas fiscais..docx;peticao_inicial;civil;modelo;8;7;2;A pe√ßa √© uma peti√ß√£o inicial de a√ß√£o monit√≥ria, visando o recebimento de valores devidos por servi√ßos prestados, com base em provas documentais como notas fiscais e e-mails.;56,25;NÃO;SIM;NÃO;SIM
PeticÃßaÃÉo inicial - indenizatoÃÅria - carro - garantia..docx;peticao_inicial;consumidor;peca_real;8;7;2;A autora prop√µe a√ß√£o de obriga√ß√£o de fazer e repara√ß√£o de danos contra a montadora e concession√°ria por n√£o honrar a garantia de um ve√≠culo, ap√≥s problemas mec√¢nicos e negativa de cobertura.;56,25;NÃO;SIM;NÃO;SIM
PeticÃßaÃÉo inicial - concessionaÃÅria rodoviaÃÅria - indenizatoÃÅria..docx;peticao_inicial;civil;peca_real;8;7;2;A√ß√£o de repara√ß√£o de danos materiais e lucros cessantes em decorr√™ncia de acidente de tr√¢nsito causado por objeto na pista, responsabilizando a concession√°ria da rodovia.;56,25;NÃO;SIM;NÃO;SIM
7;contestacao;civil;peca_real;8;7;2;Contesta√ß√£o em a√ß√£o de indeniza√ß√£o, com pedido de chamamento ao processo do devedor principal, fundamentada na responsabilidade civil e no C√≥digo de Processo Civil.;56,25;NÃO;SIM;NÃO;SIM
AcÃßaÃÉo de Embargos de Terceiro..docx;peticao_inicial;civil;peca_real;8;7;2;A pe√ßa trata da A√ß√£o de Embargos de Terceiro, visando proteger a posse de bens amea√ßados por constri√ß√£o judicial, com base na legitimidade da embargante e tempestividade da a√ß√£o.;56,25;NÃO;SIM;NÃO;SIM
PeticÃßaÃÉo inicial - inclusaÃÉo SPC - fraude..docx;peticao_inicial;civil;peca_real;8;7;2;A√ß√£o de indeniza√ß√£o por danos morais devido √† inclus√£o indevida do nome do autor em cadastros de inadimplentes, solicitando tutela provis√≥ria e gratuidade de justi√ßa.;56,25;NÃO;SIM;NÃO;SIM
55;peticao_inicial;administrativo;peca_real;8;7;2;A√ß√£o de obriga√ß√£o de fazer visando garantir vaga em creche para menor, fundamentada em direitos constitucionais e necessidade urgente da genitora.;56,25;NÃO;SIM;NÃO;SIM
PeticÃßaÃÉo inicial - indenizatoÃÅria - DPVAT - politraumatismo..docx;peticao_inicial;civil;peca_real;8;7;2;A√ß√£o de cobran√ßa securit√°ria DPVAT por politraumatismo decorrente de acidente de tr√¢nsito, requerendo indeniza√ß√£o e per√≠cia judicial.;56,25;NÃO;SIM;NÃO;SIM
PeticÃßaÃÉo inicial - cobrancÃßa de taxas - rateio - loteamento..docx;peticao_inicial;civil;peca_real;8;7;2;A√ß√£o de cobran√ßa de taxas associativas de um loteamento, com pedido de cita√ß√£o da parte demandada e requerimento de audi√™ncia de concilia√ß√£o.;56,25;NÃO;SIM;NÃO;SIM
14;contestacao;civil;peca_real;8;7;2;Contesta√ß√£o apresentada pelo Munic√≠pio em a√ß√£o de indeniza√ß√£o por erro m√©dico, argumentando a aus√™ncia de culpa e a improced√™ncia do pedido de danos morais.;56,25;NÃO;SIM;NÃO;SIM
PeticÃßaÃÉo inicial - contra pessoa juriÃÅdica-  maÃÅ prestacÃßaÃÉo de servicÃßos - conserto carro..docx;peticao_inicial;consumidor;peca_real;8;7;2;A√ß√£o de obriga√ß√£o de fazer e danos morais contra empresa por m√° presta√ß√£o de servi√ßos de conserto de ve√≠culo, com pedido de tutela provis√≥ria de urg√™ncia.;56,25;NÃO;SIM;NÃO;SIM
PeticÃßaÃÉo inicial - concessionaÃÅria de servicÃßos puÃÅblicos - abastecimento de aÃÅgua..docx;peticao_inicial;consumidor;peca_real;8;7;2;A√ß√£o judicial para declarar a inexist√™ncia de d√©bito e revisar cobran√ßas abusivas de √°gua por concession√°ria, com pedido de indeniza√ß√£o por danos morais.;56,25;NÃO;SIM;NÃO;SIM
PeticÃßaÃÉo inicial - modelo - seguro dpvat..docx;peticao_inicial;civil;modelo;8;7;2;A√ß√£o de cobran√ßa para complementa√ß√£o do seguro DPVAT devido a invalidez permanente, com fundamenta√ß√£o legal e apresenta√ß√£o de documentos m√©dicos.;56,25;NÃO;SIM;NÃO;SIM
CobrancÃßa de autos de advogado - art 234..docx;peticao_inicial;civil;peca_real;8;7;2;A pe√ßa trata de uma solicita√ß√£o ao juiz para a devolu√ß√£o de autos retidos indevidamente por um advogado, com base no art. 234 do NCPC.;56,25;NÃO;SIM;NÃO;SIM
51;peticao_inicial;administrativo;peca_real;8;7;2;A√ß√£o ordin√°ria de obriga√ß√£o de fazer com pedido de tutela de urg√™ncia para garantir interna√ß√£o em UTI, alegando omiss√£o do Estado em fornecer atendimento m√©dico necess√°rio.;56,25;NÃO;SIM;NÃO;SIM
PeticÃßaÃÉo inicial - pedido de cancelamento de descontos em folha de pagamento..docx;peticao_inicial;civil;peca_real;8;7;2;A√ß√£o de cancelamento de autoriza√ß√£o de desconto em folha de pagamento, com pedido de tutela provis√≥ria de urg√™ncia, alegando ilegalidade nos descontos realizados por institui√ß√µes financeiras.;56,25;NÃO;SIM;NÃO;SIM
PeticÃßaÃÉo inicial - indenizatoÃÅria contra pessoa juriÃÅdica-  declaratoÃÅria de inexisteÃÇncia de deÃÅbito e indenizacÃßaÃÉo por danos morais..docx;peticao_inicial;civil;peca_real;8;7;2;A√ß√£o declarat√≥ria de inexist√™ncia de d√©bito e indeniza√ß√£o por danos morais contra empresa por inclus√£o indevida em cadastros de prote√ß√£o ao cr√©dito.;56,25;NÃO;SIM;NÃO;SIM
PeticÃßaÃÉo inicial - modelo - acÃßaÃÉo de complementacÃßaÃÉo de aposentadoria..docx;peticao_inicial;previdenciario;modelo;8;7;2;A peti√ß√£o inicial trata da a√ß√£o de complementa√ß√£o de aposentadoria, solicitando justi√ßa gratuita e a exibi√ß√£o de documentos necess√°rios para comprova√ß√£o dos direitos do autor.;56,25;NÃO;SIM;NÃO;SIM
ApelacÃßaÃÉo..docx;recurso;civil;peca_real;8;7;2;Recurso de apela√ß√£o contra senten√ßa que indeferiu a peti√ß√£o inicial em a√ß√£o de resolu√ß√£o contratual por inadimplemento, argumentando sobre a regularidade do loteamento e a responsabilidade da loteadora.;56,25;NÃO;SIM;NÃO;SIM
Intempestividade de recurso de agravo de instrumento..docx;peticao_inicial;civil;peca_real;8;7;2;A pe√ßa trata da intempestividade de um agravo de instrumento interposto pela Executada, argumentando que o recurso √© extempor√¢neo devido √† pend√™ncia de embargos de declara√ß√£o.;56,25;NÃO;SIM;NÃO;SIM
A√ß√£o de protesto judicial com prop√≥sito de prevenir responsabilidade..docx;peticao_inicial;civil;peca_real;8;7;2;A pe√ßa trata de uma a√ß√£o de protesto judicial para prevenir responsabilidades decorrentes do furto de documentos da autora, solicitando a intima√ß√£o de terceiros por meio de editais.;56,25;NÃO;SIM;NÃO;SIM
53;peticao_inicial;consumidor;peca_real;8;7;2;A√ß√£o indenizat√≥ria por danos materiais e morais contra plano de sa√∫de devido √† negativa de cobertura de procedimentos m√©dicos.;56,25;NÃO;SIM;NÃO;SIM
Pedido adiamento de audieÃÇncia NCPC art 362..docx;peticao_inicial;civil;peca_real;8;7;2;Pedido de adiamento de audi√™ncia de instru√ß√£o devido √† enfermidade do autor, com fundamenta√ß√£o legal e doutrin√°ria.;56,25;NÃO;SIM;NÃO;SIM
Recurso inominado - danos morais - cancelamento de cartaÃÉo e negativa de creÃÅdito imotivados..docx;recurso;consumidor;peca_real;8;7;2;Recurso inominado interposto por consumidora em face de senten√ßa que indeferiu pedido de indeniza√ß√£o por danos morais devido ao bloqueio indevido de seu cart√£o de cr√©dito.;56,25;NÃO;SIM;NÃO;SIM
PeticÃßaÃÉo inicial - modelo - indenizacÃßaÃÉo - descumprimento contratual - demora na entrega de imoÃÅvel..docx;peticao_inicial;civil;modelo;8;7;2;A√ß√£o de indeniza√ß√£o por descumprimento contratual devido √† demora na entrega de im√≥vel, incluindo pedidos de danos morais e gratuidade da justi√ßa.;56,25;NÃO;SIM;NÃO;SIM
PeticÃßaÃÉo inicial - contra fabricante e concessionaÃÅria de veiÃÅculo - viÃÅcio do produto - carro 0 km..docx;peticao_inicial;consumidor;peca_real;8;7;2;A√ß√£o redibit√≥ria e indeniza√ß√£o por danos morais e materiais contra fabricante e concession√°ria de ve√≠culo por v√≠cios ocultos em carro 0 km, com diversas tentativas de conserto sem sucesso.;56,25;NÃO;SIM;NÃO;SIM
54;contestacao;civil;peca_real;8;7;2;Contesta√ß√£o apresentada pelo Munic√≠pio em a√ß√£o de indeniza√ß√£o por erro m√©dico, defendendo a aus√™ncia de responsabilidade civil e a improced√™ncia do pedido do autor.;56,25;NÃO;SIM;NÃO;SIM
Incidente de desconsideracÃßaÃÉo de PJ com pedido de tutela provisoÃÅria de urgeÃÇncia..docx;peticao_inicial;civil;peca_real;8;7;2;A pe√ßa trata do incidente de desconsidera√ß√£o da personalidade jur√≠dica, com pedido de tutela provis√≥ria de urg√™ncia, visando responsabilizar os s√≥cios por d√≠vidas da empresa executada.;56,25;NÃO;SIM;NÃO;SIM
Pedido de juntada de rol de testemunhas..docx;peticao_inicial;civil;peca_real;8;7;2;Peti√ß√£o para juntada de rol de testemunhas em a√ß√£o de repara√ß√£o de danos, solicitando intima√ß√£o das mesmas para audi√™ncia.;56,25;NÃO;SIM;NÃO;SIM
NotificacÃßaÃÉo judicial..docx;peticao_inicial;civil;modelo;8;7;2;A pe√ßa trata de uma notifica√ß√£o judicial para cobran√ßa de d√©bito em contrato de compra e venda de im√≥vel, solicitando a cita√ß√£o do requerido.;56,25;NÃO;SIM;NÃO;SIM
PeticÃßaÃÉo inicial - telefonia - corte de linha..docx;peticao_inicial;consumidor;peca_real;8;7;2;A autora prop√µe a√ß√£o de indeniza√ß√£o por danos morais e materiais devido ao corte indevido de sua linha telef√¥nica, alegando adimpl√™ncia e viola√ß√£o de direitos do consumidor.;56,25;NÃO;SIM;NÃO;SIM
PeticÃßaÃÉo inicial - telefonia - declaratoÃÅria de inexisteÃÇncia de diÃÅvida - dano moral..docx;peticao_inicial;consumidor;peca_real;8;7;2;A√ß√£o declarat√≥ria de inexist√™ncia de d√≠vida e pedido de indeniza√ß√£o por danos morais devido a negativa√ß√£o indevida em cadastro de cr√©dito.;56,25;NÃO;SIM;NÃO;SIM
PETICÃßAÃÉO REQUERENDO O CUMPRIMENTO DEFINITIVO DE SENTENCÃßA QUE RECONHECE EXIGIBILIDADE DE OBRIGACÃßAÃÉO DE PAGAR QUANTIA CERTA.docx;peticao_inicial;civil;peca_real;8;7;2;Peti√ß√£o requerendo o cumprimento definitivo de senten√ßa que reconhece a exigibilidade de obriga√ß√£o de pagar quantia certa, com base no C√≥digo de Processo Civil.;56,25;NÃO;SIM;NÃO;SIM
ExecucÃßaÃÉo_-_intimacÃßaÃÉo_da_sentencÃßa_no_enderecÃßo_informado_no_processo_de_conhecimento_-_art._274__pu.docx;peticao_inicial;civil;peca_real;8;7;2;Peti√ß√£o requerendo a intima√ß√£o do executado com base no artigo 274 do C√≥digo de Processo Civil, devido √† n√£o atualiza√ß√£o de endere√ßo.;56,25;NÃO;SIM;NÃO;SIM
Pedido_de_desbloqueio_de_penhora_de_verba_salarial.docx;peticao_inicial;civil;peca_real;8;7;2;A pe√ßa requer o desbloqueio de valores penhorados de conta sal√°rio, argumentando a impenhorabilidade de verbas alimentares conforme a legisla√ß√£o vigente.;56,25;NÃO;SIM;NÃO;SIM
PETICÃßAÃÉO REQUERENDO CONSTRICÃßAÃÉO DE BENS EM RAZAÃÉO DA FRUSTRACÃßAÃÉO DA PENHORA INICIAL.docx;peticao_inicial;civil;peca_real;8;7;2;Peti√ß√£o requerendo a constri√ß√£o de bens devido √† frustra√ß√£o da penhora inicial, com pedidos de pesquisa e bloqueio de ativos financeiros e im√≥veis.;56,25;NÃO;SIM;NÃO;SIM
PETICÃßAÃÉO REQUERENDO O CUMPRIMENTO DEFINITIVO DE SENTENCÃßA QUE RECONHECE EXIGIBILIDADE DE OBRIGACÃßAÃÉO DE FAZER.docx;peticao_inicial;civil;modelo;8;7;2;Peti√ß√£o requerendo o cumprimento de senten√ßa que reconhece a exigibilidade de obriga√ß√£o de fazer, com pedidos de intima√ß√£o e poss√≠veis multas.;56,25;NÃO;SIM;NÃO;SIM
