documento_id,tipo_documento,area_direito,modelo_ou_peca_real,qualidade_clareza,qualidade_estrutura,risco,resumo
Embargos de Declaração de revel com arguição de preliminares anterior à sentença..docx,recurso,civil,peca_real,8,7,2,"Embargos de declaração opostos em face de sentença, alegando omissão e ilegitimidade passiva da locadora em ação de danos decorrentes de acidente de trânsito."
Ação de restauração de autos..docx,peticao_inicial,civil,peca_real,8,8,2,"A peça trata da Ação de Restauração de Autos, solicitando a recuperação de documentos processuais extraviados e a reabertura do prazo para apelação em um processo de reparação de danos."
Petição inicial - instalação de piso - má prestação do serviço - indenizatória..docx,peticao_inicial,consumidor,peca_real,7,6,3,"Ação de reparação por danos morais e materiais devido à má prestação de serviço na instalação de piso, com base no Código de Defesa do Consumidor."
03,recurso,civil,peca_real,8,7,2,"Recurso especial interposto em razão de decisão que reduziu indenização por danos morais, buscando a majoração do valor fixado pelo tribunal inferior."
Petição inicial - modelo - monitória - notas fiscais..docx,peticao_inicial,civil,modelo,8,7,2,"A peça é uma petição inicial de ação monitória, visando o recebimento de valores devidos por serviços prestados, com base em provas documentais como notas fiscais e e-mails."
Petição inicial - indenizatória - carro - garantia..docx,peticao_inicial,consumidor,peca_real,8,7,2,"A autora propõe ação de obrigação de fazer e reparação de danos contra a montadora e concessionária por não honrar a garantia de um veículo, após problemas mecânicos e negativa de cobertura."
Petição inicial - modelo - ação monitória..docx,peticao_inicial,civil,modelo,8,8,2,"Modelo de petição inicial para ação monitória, visando a cobrança de dívida não paga, com base em contrato de abertura de crédito."
Petição inicial - concessionária rodoviária - indenizatória..docx,peticao_inicial,civil,peca_real,8,7,2,"Ação de reparação de danos materiais e lucros cessantes em decorrência de acidente de trânsito causado por objeto na pista, responsabilizando a concessionária da rodovia."
07,contestacao,civil,peca_real,8,7,2,"Contestação em ação de indenização, com pedido de chamamento ao processo do devedor principal, fundamentada na responsabilidade civil e no Código de Processo Civil."
60,peticao_inicial,civil,peca_real,7,6,2,"Ação cautelar para suspensão da negativação do autor em órgãos de proteção ao crédito, alegando quitação de dívida e má-fé do banco requerido."
Ação de Embargos de Terceiro..docx,peticao_inicial,civil,peca_real,8,7,2,"A peça trata da Ação de Embargos de Terceiro, visando proteger a posse de bens ameaçados por constrição judicial, com base na legitimidade da embargante e tempestividade da ação."
Petição inicial - inclusão SPC - fraude..docx,peticao_inicial,civil,peca_real,8,7,2,"Ação de indenização por danos morais devido à inclusão indevida do nome do autor em cadastros de inadimplentes, solicitando tutela provisória e gratuidade de justiça."
55,peticao_inicial,administrativo,peca_real,8,7,2,"Ação de obrigação de fazer visando garantir vaga em creche para menor, fundamentada em direitos constitucionais e necessidade urgente da genitora."
Petição inicial - indenizatória - DPVAT - politraumatismo..docx,peticao_inicial,civil,peca_real,8,7,2,"Ação de cobrança securitária DPVAT por politraumatismo decorrente de acidente de trânsito, requerendo indenização e perícia judicial."
Petição inicial - cobrança de taxas - rateio - loteamento..docx,peticao_inicial,civil,peca_real,8,7,2,"Ação de cobrança de taxas associativas de um loteamento, com pedido de citação da parte demandada e requerimento de audiência de conciliação."
14,contestacao,civil,peca_real,8,7,2,"Contestação apresentada pelo Município em ação de indenização por erro médico, argumentando a ausência de culpa e a improcedência do pedido de danos morais."
Petição inicial - contra pessoa jurídica-  má prestação de serviços - conserto carro..docx,peticao_inicial,consumidor,peca_real,8,7,2,"Ação de obrigação de fazer e danos morais contra empresa por má prestação de serviços de conserto de veículo, com pedido de tutela provisória de urgência."
Petição inicial - concessionária de serviços públicos - abastecimento de água..docx,peticao_inicial,consumidor,peca_real,8,7,2,"Ação judicial para declarar a inexistência de débito e revisar cobranças abusivas de água por concessionária, com pedido de indenização por danos morais."
Petição inicial - modelo - ação de imissão na posse - espólio..docx,peticao_inicial,civil,modelo,8,8,2,"A peça é uma petição inicial para ação de imissão na posse, pleiteando a concessão de tutela cautelar para reaver a posse de um imóvel pertencente a um espólio."
Petição inicial - modelo - ação de prestação de contas..docx,peticao_inicial,civil,modelo,8,8,2,"Modelo de petição inicial para ação de prestação de contas entre sócios de uma sociedade empresária, abordando a falta de prestação de contas e os direitos da parte autora."
Petição inicial - modelo - ação monitória - contrato de financiamento..docx,peticao_inicial,civil,modelo,8,8,2,"A peça é uma petição inicial de ação monitória para cobrança de saldo devedor de contrato de financiamento, com fundamentos legais e pedidos específicos ao juiz."
Petição inicial - modelo - seguro dpvat..docx,peticao_inicial,civil,modelo,8,7,2,"Ação de cobrança para complementação do seguro DPVAT devido a invalidez permanente, com fundamentação legal e apresentação de documentos médicos."
Cobrança de autos de advogado - art 234..docx,peticao_inicial,civil,peca_real,8,7,2,"A peça trata de uma solicitação ao juiz para a devolução de autos retidos indevidamente por um advogado, com base no art. 234 do NCPC."
51,peticao_inicial,administrativo,peca_real,8,7,2,"Ação ordinária de obrigação de fazer com pedido de tutela de urgência para garantir internação em UTI, alegando omissão do Estado em fornecer atendimento médico necessário."
Petição inicial - pedido de cancelamento de descontos em folha de pagamento..docx,peticao_inicial,civil,peca_real,8,7,2,"Ação de cancelamento de autorização de desconto em folha de pagamento, com pedido de tutela provisória de urgência, alegando ilegalidade nos descontos realizados por instituições financeiras."
Petição inicial - indenizatória contra pessoa jurídica-  declaratória de inexistência de débito e indenização por danos morais..docx,peticao_inicial,civil,peca_real,8,7,2,Ação declaratória de inexistência de débito e indenização por danos morais contra empresa por inclusão indevida em cadastros de proteção ao crédito.
Petição inicial - modelo - ação de complementação de aposentadoria..docx,peticao_inicial,previdenciario,modelo,8,7,2,"A petição inicial trata da ação de complementação de aposentadoria, solicitando justiça gratuita e a exibição de documentos necessários para comprovação dos direitos do autor."
Apelação..docx,recurso,civil,peca_real,8,7,2,"Recurso de apelação contra sentença que indeferiu a petição inicial em ação de resolução contratual por inadimplemento, argumentando sobre a regularidade do loteamento e a responsabilidade da loteadora."
Intempestividade de recurso de agravo de instrumento..docx,peticao_inicial,civil,peca_real,8,7,2,"A peça trata da intempestividade de um agravo de instrumento interposto pela Executada, argumentando que o recurso é extemporâneo devido à pendência de embargos de declaração."
Ação de protesto judicial com propósito de prevenir responsabilidade..docx,peticao_inicial,civil,peca_real,8,7,2,"A peça trata de uma ação de protesto judicial para prevenir responsabilidades decorrentes do furto de documentos da autora, solicitando a intimação de terceiros por meio de editais."
53,peticao_inicial,consumidor,peca_real,8,7,2,Ação indenizatória por danos materiais e morais contra plano de saúde devido à negativa de cobertura de procedimentos médicos.
Pedido adiamento de audiência NCPC art 362..docx,peticao_inicial,civil,peca_real,8,7,2,"Pedido de adiamento de audiência de instrução devido à enfermidade do autor, com fundamentação legal e doutrinária."
Recurso inominado - danos morais - cancelamento de cartão e negativa de crédito imotivados..docx,recurso,consumidor,peca_real,8,7,2,Recurso inominado interposto por consumidora em face de sentença que indeferiu pedido de indenização por danos morais devido ao bloqueio indevido de seu cartão de crédito.
Petição inicial - modelo - indenização - descumprimento contratual - demora na entrega de imóvel..docx,peticao_inicial,civil,modelo,8,7,2,"Ação de indenização por descumprimento contratual devido à demora na entrega de imóvel, incluindo pedidos de danos morais e gratuidade da justiça."
Petição inicial - modelo -  seguro - dpvat 2..docx,peticao_inicial,civil,modelo,8,8,2,"Ação reivindicatória complementar de cobertura securitária DPVAT, visando a correção do valor da indenização recebida pela autora após acidente de trânsito."
Petição inicial - contra fabricante e concessionária de veículo - vício do produto - carro 0 km..docx,peticao_inicial,consumidor,peca_real,8,7,2,"Ação redibitória e indenização por danos morais e materiais contra fabricante e concessionária de veículo por vícios ocultos em carro 0 km, com diversas tentativas de conserto sem sucesso."
Petição inicial - ação de execução de título extrajudicial..docx,peticao_inicial,civil,peca_real,8,8,2,"Ação de execução de título executivo extrajudicial, visando a cobrança de dívida oriunda de contrato de confissão de dívida."
54,contestacao,civil,peca_real,8,7,2,"Contestação apresentada pelo Município em ação de indenização por erro médico, defendendo a ausência de responsabilidade civil e a improcedência do pedido do autor."
Incidente de desconsideração de PJ com pedido de tutela provisória de urgência..docx,peticao_inicial,civil,peca_real,8,7,2,"A peça trata do incidente de desconsideração da personalidade jurídica, com pedido de tutela provisória de urgência, visando responsabilizar os sócios por dívidas da empresa executada."
Pedido de juntada de rol de testemunhas..docx,peticao_inicial,civil,peca_real,8,7,2,"Petição para juntada de rol de testemunhas em ação de reparação de danos, solicitando intimação das mesmas para audiência."
Petição inicial - ação para revisão de benefício previdenciário..docx,peticao_inicial,previdenciario,peca_real,8,8,2,"Ação judicial para revisão de benefício previdenciário de pensão por morte, visando a correção da data de início do benefício e o pagamento das parcelas devidas."
Notificação judicial..docx,peticao_inicial,civil,modelo,8,7,2,"A peça trata de uma notificação judicial para cobrança de débito em contrato de compra e venda de imóvel, solicitando a citação do requerido."
Modelo de contrato de honorários advocatícios..docx,contrato,civil,modelo,8,8,2,"Contrato de honorários advocatícios entre um advogado e um cliente, detalhando serviços, honorários e condições de rescisão."
59,peticao_inicial,civil,peca_real,8,8,2,"Ação de indenização por vícios construtivos em um condomínio, com pedido de antecipação de tutela para produção de prova pericial, devido a irregularidades e problemas técnicos na obra."
